CASE REFERENCE,OPEN DATE,CLOSED DATE,STATUS,SUBJECT,REASON,TYPE,OBJECT TYPE,ADDRESS NUMBER,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE,PROPERTY ID,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD,X COORDINATE,Y COORDINATE
1000689130,04/26/2017 03:45:00 PM,04/27/2017 03:25:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Parkside Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000689207,04/27/2017 09:40:00 AM,04/27/2017 03:29:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,ASHLEY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000689367,04/27/2017 12:54:00 PM,04/28/2017 10:18:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000689551,04/28/2017 09:12:00 AM,04/28/2017 10:43:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,High St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000689680,04/28/2017 12:12:00 PM,05/04/2017 02:23:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,MOHAWK EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690040,05/01/2017 11:46:00 AM,05/04/2017 10:48:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,VIRGINIA ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690067,05/01/2017 12:12:00 PM,05/04/2017 10:49:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690130,05/01/2017 01:48:00 PM,05/08/2017 03:14:00 PM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Curb (Req_Serv),Property,90,MEMORIAL,,Buffalo,NY,,111.60-6-19,,,,,,,,,UNKNOWN,-8776038.588,5294761.0019
1000690227,05/01/2017 04:40:00 PM,05/04/2017 12:16:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,HUGHES,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690229,05/01/2017 04:56:00 PM,05/12/2017 11:47:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,PEORIA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690231,05/01/2017 05:22:00 PM,05/02/2017 10:59:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,VIRGINIA ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690243,05/02/2017 08:24:00 AM,05/04/2017 10:47:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690315,05/02/2017 09:30:00 AM,05/02/2017 09:34:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,Grant St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690521,05/02/2017 02:09:00 PM,05/04/2017 12:20:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,VULCAN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690710,05/03/2017 10:03:00 AM,05/03/2017 03:23:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,DEPEW EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000690778,05/03/2017 11:26:00 AM,05/04/2017 03:28:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691031,05/04/2017 09:11:00 AM,05/08/2017 03:19:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,POMONA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691041,05/04/2017 09:16:00 AM,05/04/2017 03:05:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Washington St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691229,05/04/2017 02:58:00 PM,05/04/2017 03:19:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,ARMIN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691390,05/05/2017 11:52:00 AM,05/10/2017 09:41:00 AM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691512,05/05/2017 04:13:00 PM,06/23/2017 10:35:00 AM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,GRAPE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691570,05/08/2017 06:08:00 AM,05/10/2017 09:45:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,CRESCENT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691656,05/08/2017 09:29:00 AM,05/19/2017 10:53:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691683,05/08/2017 09:53:00 AM,05/09/2017 07:38:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Allen St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000691847,05/08/2017 12:39:00 PM,05/19/2017 12:33:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000692012,05/08/2017 03:18:00 PM,05/25/2017 08:59:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,Tifft St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000692269,05/09/2017 12:17:00 PM,05/23/2017 07:53:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,458,PORTER,,Buffalo,NY,,99.68-10-18,,,,,,,,,UNKNOWN,-8781490.615,5297208.2186
1000692276,05/09/2017 12:26:00 PM,05/10/2017 09:40:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,ST JOSEPH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000692840,05/11/2017 09:25:00 AM,05/13/2017 06:43:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Bailey Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000692870,05/11/2017 10:04:00 AM,05/13/2017 06:48:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,ROANOKE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000693125,05/12/2017 08:46:00 AM,05/15/2017 02:16:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Delaware Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000693956,05/16/2017 08:39:00 AM,05/16/2017 09:49:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,Court St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000693962,05/16/2017 08:48:00 AM,05/17/2017 08:01:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Ellicott St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000693976,05/16/2017 09:05:00 AM,06/02/2017 02:09:00 PM,Closed,Utilities,Buffalo Sewer Authority,Rain Barrels (Req_Serv),Property,820,RICHMOND,,Buffalo,NY,,88.76-3-26,,,,,,,,,UNKNOWN,-8781033.696,5300682.5001
1000694035,05/16/2017 10:27:00 AM,05/17/2017 05:37:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,299,JEFFERSON,,Buffalo,NY,,111.66-1-23,,,,,,,,,UNKNOWN,-8777946.99,5294250.7113
1000694132,05/16/2017 12:16:00 PM,05/17/2017 10:23:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Court St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000694134,05/16/2017 12:22:00 PM,05/17/2017 03:06:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Mariner St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000694310,05/17/2017 08:10:00 AM,05/25/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000694326,05/17/2017 08:45:00 AM,05/30/2017 11:20:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,DANA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000694446,05/17/2017 10:54:00 AM,05/17/2017 11:07:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,SANDERS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000694598,05/17/2017 02:13:00 PM,05/19/2017 03:59:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Sycamore St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000694747,05/18/2017 09:10:00 AM,05/18/2017 03:59:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,NORTH PARK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000695237,05/19/2017 11:52:00 AM,05/19/2017 12:26:00 PM,Closed,DPIS,Housing,Rental Registration (Req_Serv),Property,314,PECKHAM,,Buffalo,NY,,111.51-5-22,,,,,,,,,UNKNOWN,,
1000695429,05/20/2017 12:17:00 PM,05/22/2017 04:41:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,ROHE ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000695769,05/22/2017 12:58:00 PM,06/02/2017 02:16:00 PM,Closed,Buffalo Fire Department,BFD,Fire (Req_Serv),Street,,LOVEJOY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000696052,05/23/2017 09:25:00 AM,05/30/2017 11:21:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,HOYT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000696893,05/25/2017 09:20:00 AM,05/29/2017 01:58:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,Bailey Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000697047,05/25/2017 12:57:00 PM,05/25/2017 03:11:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,SENECA WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000697150,05/25/2017 03:37:00 PM,05/30/2017 10:29:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,FULLER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000697619,05/30/2017 08:48:00 AM,05/30/2017 03:04:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,POMONA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000698045,05/30/2017 03:06:00 PM,05/30/2017 03:25:00 PM,Closed,Dept of Public Works,Streets,PW Vacant Lot (Req_Serv),Street,,KOONS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000698336,05/31/2017 11:53:00 AM,05/31/2017 02:41:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000698394,05/31/2017 12:56:00 PM,06/06/2017 06:42:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,1064,SYCAMORE,,Buffalo,NY,,101.77-4-7,,,,,,,,,UNKNOWN,-8775596.418,5296769.7286
1000698513,05/31/2017 03:22:00 PM,06/01/2017 08:08:00 AM,Closed,Dept of Public Works,Engineering - Traffic,Right of Way Issue (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000698623,06/01/2017 09:03:00 AM,06/02/2017 07:09:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,ALLEN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000698825,06/01/2017 01:24:00 PM,06/02/2017 07:07:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,VIRGINIA ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000698956,06/01/2017 10:12:00 PM,06/28/2017 02:41:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,ROUNDS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000699806,06/05/2017 04:06:00 PM,06/12/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Other (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000700188,06/07/2017 09:03:00 AM,06/07/2017 03:35:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000700550,06/08/2017 09:13:00 AM,06/19/2017 01:23:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,TACOMA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000700717,06/08/2017 12:05:00 PM,06/09/2017 09:45:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,HURON EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000700898,06/08/2017 03:29:00 PM,06/09/2017 09:45:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,PEARL ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000700932,06/08/2017 06:01:00 PM,06/13/2017 06:12:00 AM,Closed,Utilities,Buffalo Water Authority,Water Issue (Req_Serv),Street,,BRAYTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701262,06/10/2017 05:13:00 AM,06/20/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,DONALDSON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701390,06/12/2017 09:37:00 AM,06/15/2017 07:52:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,VIRGINIA ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701523,06/12/2017 11:29:00 AM,06/15/2017 01:05:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,PEARL ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701584,06/12/2017 12:30:00 PM,06/12/2017 02:13:00 PM,Closed,Buffalo Police Department,Police,Basketball Hoop in RoW (Req_Serv),Street,,ROMA,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701676,06/12/2017 02:54:00 PM,06/23/2017 10:43:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701779,06/13/2017 08:37:00 AM,06/13/2017 08:47:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,NORWOOD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701932,06/13/2017 11:22:00 AM,06/14/2017 11:26:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Ellicott St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000701973,06/13/2017 12:28:00 PM,06/14/2017 11:12:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,ALLEN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000702398,06/14/2017 02:18:00 PM,06/14/2017 04:52:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,Burgard Pl,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000702687,06/15/2017 12:03:00 PM,06/15/2017 12:54:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,EAGLE WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000702847,06/15/2017 03:17:00 PM,06/19/2017 04:41:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,SCHILLER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000702877,06/15/2017 04:11:00 PM,06/16/2017 04:21:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Street,,RADCLIFFE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703120,06/16/2017 01:12:00 PM,06/16/2017 01:58:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,HAYES,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703181,06/16/2017 02:23:00 PM,06/16/2017 03:00:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,Sycamore St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703220,06/16/2017 03:01:00 PM,06/19/2017 11:30:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703234,06/16/2017 03:22:00 PM,06/29/2017 12:34:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,HEATH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703523,06/19/2017 11:53:00 AM,06/23/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703535,06/19/2017 12:10:00 PM,06/19/2017 12:21:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,Miami St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703576,06/19/2017 01:04:00 PM,06/19/2017 03:41:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,NORTH PARK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703615,06/19/2017 01:50:00 PM,06/19/2017 03:39:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,ELLICOTT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703640,06/19/2017 02:25:00 PM,06/19/2017 03:40:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,FRANKLIN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703709,06/19/2017 03:45:00 PM,06/29/2017 12:34:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,91,TIFFT,,Buffalo,NY,,132.07-1-1,,,,,,,,,UNKNOWN,-8777756.608,5289185.7205
1000703710,06/19/2017 03:47:00 PM,06/26/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Street,,DAVEY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703730,06/19/2017 04:26:00 PM,06/19/2017 04:34:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,MAPLE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703772,06/20/2017 09:01:00 AM,06/20/2017 10:13:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,ESSER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703936,06/20/2017 11:55:00 AM,08/03/2017 05:08:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,MONROE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000703942,06/20/2017 12:08:00 PM,07/05/2017 01:14:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704196,06/21/2017 10:23:00 AM,06/21/2017 02:58:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,LARK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704275,06/21/2017 11:47:00 AM,06/21/2017 03:07:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,GOETHE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704375,06/21/2017 02:27:00 PM,06/21/2017 02:34:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,TRINITY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704672,06/22/2017 12:06:00 PM,07/05/2017 09:33:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Street,,GRAPE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704676,06/22/2017 12:09:00 PM,06/23/2017 05:14:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Street,,JANET,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704685,06/22/2017 12:19:00 PM,06/26/2017 03:22:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,KENT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704800,06/22/2017 03:31:00 PM,06/22/2017 03:39:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,Tifft St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704946,06/23/2017 11:02:00 AM,06/23/2017 11:35:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,CHOATE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000704961,06/23/2017 11:17:00 AM,07/10/2017 10:30:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,387,WILLIAM,,Buffalo,NY,,111.15-1-10.1,,,,,,,,,UNKNOWN,-8778315.483,5294418.6306
1000705101,06/23/2017 03:04:00 PM,06/26/2017 09:46:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,OREGON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000705102,06/23/2017 03:05:00 PM,06/26/2017 09:45:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,MALSCH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000705134,06/23/2017 03:31:00 PM,06/26/2017 09:43:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,Grant St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000705623,06/26/2017 03:52:00 PM,06/27/2017 03:22:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,CLINTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000705725,06/27/2017 09:21:00 AM,06/27/2017 03:24:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,Clinton St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000705775,06/27/2017 10:19:00 AM,06/27/2017 10:49:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000705802,06/27/2017 10:43:00 AM,06/28/2017 03:02:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,HAGEN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000706020,06/27/2017 11:15:00 PM,07/07/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,DEWITT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000706220,06/28/2017 12:10:00 PM,07/19/2017 08:22:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Street,,OXFORD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000706509,06/29/2017 11:37:00 AM,07/20/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,COLORADO,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000706869,06/30/2017 01:26:00 PM,06/30/2017 02:01:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,VANDERBILT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000706909,06/30/2017 02:07:00 PM,07/03/2017 03:13:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Street,,TRAYMORE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000707030,07/02/2017 04:55:00 PM,07/07/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Street,,Shoreham Pkwy,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000707061,07/03/2017 08:54:00 AM,07/03/2017 09:36:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,BRYANT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000707648,07/05/2017 01:21:00 PM,07/06/2017 08:53:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Oak St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000707744,07/05/2017 03:42:00 PM,07/10/2017 11:20:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,High St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000708148,07/06/2017 04:15:00 PM,07/07/2017 11:25:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,DELAWARE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000708293,07/07/2017 10:53:00 AM,07/17/2017 03:19:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,NORWOOD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000708615,07/10/2017 09:00:00 AM,07/10/2017 02:27:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,GARNER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000708785,07/10/2017 12:12:00 PM,07/10/2017 01:30:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,Clinton St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000709808,07/13/2017 11:07:00 AM,07/31/2017 09:33:00 AM,Closed,Utilities,Buffalo Sewer Authority,Street Flooding (Req_Serv),Property,406,SYCAMORE,,Buffalo,NY,,111.33-5-33.1,,,,,,,,,UNKNOWN,,
1000709816,07/13/2017 11:13:00 AM,07/24/2017 09:49:00 AM,Closed,Utilities,Buffalo Sewer Authority,Street Flooding (Req_Serv),Street,,GATCHELL,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
